id,abstract,apc_list.value,apc_paid.value,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,citation_normalized_percentile.value,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,ids.pmid,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W2587657115,,,,민성기,https://openalex.org/A5014763376,,,,,True,cc-by-nc,0.26064827,0,,A Research on Chinsese industrial firms’ Internationalization and Market Power’s Impact Performance - Moderating effect of Innovation -,https://doi.org/10.17935/chinan.2016.29..57,,0.0,,False,en,True,diamond,China and Sinology,,,https://openalex.org/S2764615909,1598-8465,journal,International Business and FDI,2016-09-01,2016,article
https://openalex.org/W4200533016,"Internationalization of SMEs is encouraged by the advantages of new environmental conditions and appealing business opportunities, but remains a challenging process. Top management teams and more specifically board of directors appear to be a critical determinant in addressing internationalization issues. In recent years, investigation of boards in small firms’ context has been an interest of scholars, however few investigated characteristics of human capital. This study aims to investigate whether board usage of knowledge and skills is a mediator linking characteristics of human capital of board and internationalization performance of SMEs in Lithuania. The results revealed that usage of knowledge and skills mediates the relationships between international business skills and internationalization performance. Obtained results contribute to international entrepreneurship and upper-echelons theories by highlighting the role of the board in SMEs and linking it to higher internationalization performance through their usage of knowledge and skills. This study fills the research gap and extends the extant studies in internationalization of SMEs. First, the study responds to the need to investigate how board’s capital affect internationalization. Secondly, the study responds to the need to go beyond input-output models.",600,600,Monika Bužavaitė|Renata Korsakienė,https://openalex.org/A5049636944|https://openalex.org/A5079270720,https://orcid.org/0000-0002-0815-0535|https://orcid.org/0000-0002-4119-4521,LT|LT,Vilnius Gediminas Technical University|Vilnius Gediminas Technical University,https://openalex.org/I167420956|https://openalex.org/I167420956,True|False,cc-by,0.86207116,8,https://openalex.org/I167420956,DOES BOARD USAGE OF KNOWLEDGE AND SKILLS AFFECT INTERNATIONALIZATION PERFORMANCE OF SMES? A CASE OF LITHUANIA,https://doi.org/10.3846/jbem.2021.15921,,1.3855,,False,en,True,gold,Journal of Business Economics and Management,https://openalex.org/P4310317518,Vilnius Gediminas Technical University,https://openalex.org/S66524056,1611-1699,journal,International Business and FDI,2021-12-14,2021,article
https://openalex.org/W4410946231,"This study examines the relationship between digital trade and corporate environmental, social, and governance (ESG) performance using panel data from Chinese listed firms between 2010 and 2022. Building on resource-based view and stakeholder theory, we develop and test a comprehensive framework that investigates both direct and indirect pathways through which digital trade affects ESG outcomes. Our analysis reveals that digital trade significantly improves overall ESG performance, demonstrating particularly strong effects on environmental and social dimensions. Through mediation analysis, we identify three key transmission mechanisms: technological innovation, internationalization level, and information transparency. Technological innovation emerges as the most powerful mediator, emphasizing how digital capabilities foster sustainable innovations. We address endogeneity concerns through instrumental variables, propensity score matching, and Heckman selection methods, confirming result robustness. Heterogeneity analysis shows that non-state-owned enterprises and mature firms demonstrate stronger capacity to translate digital capabilities into ESG improvements compared to state-owned enterprises and growth-stage firms respectively. This research contributes to the emerging literature connecting digitalization and sustainability by empirically establishing the multi-channel relationship between digital trade and ESG performance in an emerging market context. Our findings provide important implications for policymakers seeking to leverage digital economy development for sustainability objectives and for managers aiming to integrate digital transformation with ESG strategies. The results demonstrate that digital trade serves as a catalyst for corporate sustainability when supported by appropriate institutional frameworks and organizational capabilities.",2680,2680,Puying Li|X Li|Qiang Wu,https://openalex.org/A5038280454|https://openalex.org/A5050935541|https://openalex.org/A5101887619,https://orcid.org/0009-0008-1266-7546||https://orcid.org/0000-0002-3418-4165,CN|CN|CN,Shanghai University|Guizhou University|Guizhou University,https://openalex.org/I113940042|https://openalex.org/I178232147|https://openalex.org/I178232147,True|False|False,cc-by-nc-nd,0.99740994,19,https://openalex.org/I113940042,"Digitalization drives Sustainability: How digital trade enhances corporate ESG performance through innovation, internationalization and transparency",https://doi.org/10.1016/j.iref.2025.104248,,31.8293,,False,en,True,gold,International Review of Economics & Finance,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S168273071,1059-0560,journal,Environmental Sustainability in Business,2025-06-02,2025,article
https://openalex.org/W1018884441,"This thesis offers an explanation for the inconsistent relationship between speed of&#13;\ninternationalization and performance outcomes in the context of young international ventures. We argue that the variables of scope of internationalization, entrepreneurial orientation and degree of internationalization play a moderating role in the relationship between speed of internationalization and performance outcomes of international new ventures (INVs). Using primary survey data from INVs in China, we found empirical support for significant moderating impact of scope of internationalization, entrepreneurial orientation variables and no support for the moderating impact of degree of internationalization variable. The results suggest that business managers of INVs shall consider the applied moderating variables as an effective tool kit to enhance firm performance in foreign markets and to mitigate any potential risks of early internationalization.",,,Gaurav Rohilla,https://openalex.org/A5090340789,,,,,True,,0.87095759,7,,Towards a better understanding of the relationship between speed of internationalization and performance outcomes among young international ventures,,,1.5202,,False,en,True,green,Brock University Digital Repository (Brock University),https://openalex.org/I186803428,Brock University,https://openalex.org/S4306401333,,repository,International Business and FDI,2013-04-11,2013,article
https://openalex.org/W3121887035,"This study presents an investigation of the relationship between motivation for ISO 9000 certification and internalization of practices underlying ISO 9000 standards. We use the theoretical lenses of resource based view and institutional theory to develop our research hypotheses linking motivation with internalization of ISO 9000 standards. These theories also provide a cogent means to understand the findings from the study. Further, the study presents the performance implications of internationalization of ISO 9000 standards. A path model is developed that link motivation, internalization of ISO 9000 standards and performance. Survey data from 281 ISO 9001 certified manufacturing and service organizations in Australia is used to test the research hypotheses of the study. The results suggest that internalization of practices underlying ISO 9000 standards is affected by functionalist and institutionalist drivers. We find that internalization of ISO 9000 standards is positively associated with operational performance and operational performance, in turn, is positively associated with business performance. A closer examination by splitting the sample between high and low performing firms reveals that internalization of ISO 9000 standards is associated with both functionalist and institutionalist motives in low performing firms, whereas only functionalist driver influence the internalization of ISO 9000 standards in high performing firms. We offer theoretical and managerial implications of our findings.",,,Anand Nair|Daniel Prajogo,https://openalex.org/A5034458348|https://openalex.org/A5005365267,https://orcid.org/0000-0001-5427-2894|https://orcid.org/0000-0002-8178-6249,|,,,True|False,,0.53027736,14,,Internalization of ISO 9000 Standards: The Antecedent Role of Functionalist and Institutionalist Drivers and Performance Implications,,,0.0,,False,en,True,green,SSRN Electronic Journal,https://openalex.org/I1318003438,RELX Group (Netherlands),https://openalex.org/S4210172589,1556-5068,repository,Quality and Supply Management,2003-01-01,2003,article
https://openalex.org/W4410717162,"This study examines how alliance diversity enhances firm innovation performance through the mediating roles of internationalization and organizational agility, with social embeddedness as a key moderator. Drawing on dynamic capabilities and social capital theories, we investigate these relationships in China's high-tech sector using a sample of 570 firms. The research employs structural equation modeling (SEM) to analyze survey data collected through stratified random sampling. Findings reveal that both functional and technological alliance diversity significantly improve innovation performance, while internationalization and organizational agility serve as complementary mediators. Notably, social embeddedness amplifies these effects, particularly for alliance diversity. The study contributes to innovation literature by demonstrating how diverse alliances, when coupled with international exposure and adaptive capabilities, create synergistic innovation benefits, with social capital serving as a critical enabler. Practical implications suggest that managers should cultivate diverse alliance portfolios while strengthening organizational agility and social networks to maximize innovation outcomes. The research advances theoretical understanding by integrating alliance, internationalization, and agility perspectives into a unified framework, offering insights for firms navigating complex innovation ecosystems.",,,Cheng Chen|SzeTing Chen,https://openalex.org/A5100420596|https://openalex.org/A5004799656,https://orcid.org/0000-0003-3239-0085|,TH|TH,Dhurakij Pundit University|Dhurakij Pundit University,https://openalex.org/I13590829|https://openalex.org/I13590829,True|False,cc-by,0.14560866,0,https://openalex.org/I13590829,"The impact of alliance diversity on firm innovation performance: The mediating role of degree of internationalization and organizational agility, and the moderating effect of social embeddedness",https://doi.org/10.55214/25768484.v9i5.7352,,0.0,,False,en,True,diamond,Edelweiss Applied Science and Technology,,,https://openalex.org/S4210188960,2576-8484,journal,Entrepreneurship Studies and Influences,2025-05-20,2025,article
https://openalex.org/W2121616602,"Despite the wide acceptance of the performance benefits of intangible assets, like knowledge, skills, expertise and networks on the overall firm performance, very little is known about the real impact of the intangible resources on firms’ export orientation and export performance. This paper provides a conceptual framework for understanding the direct and indirect impact of intangible resources on the export orientation and subsequently exports performance of the small and medium sized enterprises (SMEs). This paper draws on contemporary internationalization theories such as resource based view, and dynamic capabilities perspective with the conventional internationalization theories such as the international stage theory in the background. This paper conceptualizes direct role of dynamic capabilities on a number of firm, and management related components, that have a direct or indirect impact on firms’ export orientation and export performance. This provides a new direction for future scholars and practitioners of the field.	 	Key words: Dynamic capability, export orientation, export performance, small and medium sized enterprises.",,,Ritam Garg,https://openalex.org/A5015634160,https://orcid.org/0009-0001-1732-084X,,,,True,,0.2583298,7,,Impact of dynamic capabilities on the export orientation and export performance of small and medium sized enterprises in emerging markets: A conceptual model,https://doi.org/10.5897/ajbm11.2938,,0.0,,False,en,True,diamond,AFRICAN JOURNAL OF BUSINESS MANAGEMENT,https://openalex.org/P4310321074,Academic Journals,https://openalex.org/S180126918,1993-8233,journal,International Business and FDI,2012-07-25,2012,article
https://openalex.org/W4384694926,"The existing literature highlights the role of digital technology innovation in driving the international performance of enterprises. However, it has largely overlooked the nonlinear relationships that emerge from their quest for contributing towards global sustainable development goals. Our study explores the nonlinear influence of digital technology innovation on firms’ international performance, further investigating how this relationship may be moderated by sustainability readiness, as measured through sustainable technological capabilities and sustainable certification standards. Using a double fixed effects model on a sample of 269 Chinese listed digital enterprises from 2012 to 2019, our findings reveal a U-shaped relationship between digital technology innovation and internationalization performance, which is more pronounced for firms with superior sustainable technological capabilities. However, the influence of sustainable certification standards is less noticeable. We further identify notable differences between the digital service and digital manufacturing sectors, thereby enriching our comprehension of the complex relationships between digital innovation, sustainability readiness, and international performance.",2200,2200,Fei Li|Zhao Yang|Jaime Ortiz|Yan Chen,https://openalex.org/A5100325905|https://openalex.org/A5100753341|https://openalex.org/A5046300997|https://openalex.org/A5050847122,https://orcid.org/0000-0003-4782-7366|https://orcid.org/0000-0002-9951-5842|https://orcid.org/0000-0003-1877-4795|https://orcid.org/0000-0003-1287-4525,CN|CN|US|CN,Beijing University of Posts and Telecommunications|Beijing University of Posts and Telecommunications|The University of Texas Rio Grande Valley|Beijing University of Posts and Telecommunications,https://openalex.org/I139759216|https://openalex.org/I139759216|https://openalex.org/I2802326326|https://openalex.org/I139759216,False|False|False|True,cc-by,0.90456669,13,https://openalex.org/I139759216,How Does Digital Technology Innovation Affect the Internationalization Performance of Chinese Enterprises? The Moderating Effect of Sustainability Readiness,https://doi.org/10.3390/su151411126,Chinese Academy of Engineering,2.7734,,False,en,True,gold,Sustainability,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://openalex.org/S10134376,2071-1050,journal,Environmental Sustainability in Business,2023-07-17,2023,article
https://openalex.org/W4387788950,,,,Huan Hua|Malay N. Desai|Chengqi Wang,https://openalex.org/A5093094980|https://openalex.org/A5088508806|https://openalex.org/A5086613634,|https://orcid.org/0000-0001-6802-7179|https://orcid.org/0000-0002-7582-3824,|GB|GB,|University of Nottingham|University of Nottingham,|https://openalex.org/I142263535|https://openalex.org/I142263535,True|False|False,,,0,,Executive Political Ties and Innovation Performance of Emerging Market Enterprises: The Moderating Role of Organizational-Level Founding Imprints and Firm Internationalization,https://doi.org/10.2139/ssrn.4607114,,,,False,en,True,green,SSRN Electronic Journal,https://openalex.org/I1318003438,RELX Group (Netherlands),https://openalex.org/S4210172589,1556-5068,repository,International Business and FDI,2023-01-01,2023,preprint
https://openalex.org/W2792405786,"Abstract We investigate the role of entrepreneurial origin on firms’ performance by comparing academic spinoff firms with their non-academic counterparts. Academic spinoffs grow through resources accumulation and internationalization; yet they do not translate these advantages into productivity gains. The access to upstream complementary resources appears to play a chief role in explaining the academic spinoffs’ superior performance. Academic spinoffs are contributing to economic development by creating new jobs, but their relevance as a source of sustained economic value is limited so far.",2986,,Natália Barbosa|Ana Paula Faria,https://openalex.org/A5004034040|https://openalex.org/A5000098529,https://orcid.org/0000-0003-2717-277X|https://orcid.org/0000-0001-6674-2566,PT|PT,University of Minho|University of Minho,https://openalex.org/I99682543|https://openalex.org/I99682543,True|False,other-oa,0.8838895,9,https://openalex.org/I99682543,The effect of entrepreneurial origin on firms’ performance: the case of Portuguese academic spinoffs,https://doi.org/10.1093/icc/dtz028,Programa Operacional Temático Factores de Competitividade|European Regional Development Fund,2.2521,,False,en,True,green,Industrial and Corporate Change,https://openalex.org/P4310311648,Oxford University Press,https://openalex.org/S145507837,0960-6491,journal,Corporate Finance and Governance,2019-06-06,2019,article
https://openalex.org/W1569148002,"In recent years, corporate reputation has gained the attention of many scholars in the strategic management and related fields. There is a general consensus that higher corporate reputation is positively related to firm success or performance. However, the link is not always straightforward; as a result, it calls for researchers to dedicate their efforts to investigate the causes and effects of firm reputation and how it is related to performance. In this doctoral dissertation, innovation is suggested as a mediating variable in this relationship. Innovation is a critical factor for firm success and survival. Highly reputed firms are in a more advantageous position to attract critical resources for innovation such as human and financial capital. These firms face constant pressure from external stakeholders, e.g. the general public, or customers, to achieve and remain at high levels of innovativeness. As a result, firms are in constant search, internally or externally, for new technologies expanding their knowledge base. Consequently, these firms engage in firms acquisitions. In the dissertation, the author assesses the effects of domestic versus international acquisitions as well as related versus unrelated acquisitions on the level of innovativeness and performance. Building upon an established measure of firm-level degree of internationalization (DOI), the dissertation proposes a more detailed and enhanced measure for the firm’s DOI. It is modeled as an interaction effect between corporate reputation and resources for innovation. More specifically, firms with higher levels of internationalization will have access to resources for innovation, i.e. human and financial capital, at a global scale. Additionally, the distance between firms and higher education institutions, i.e. universities, is considered as another interaction effect for the human capital attraction. The dissertation is built on two theoretical frameworks, the resource-based view of the firm and institutional theory. It studies 211 U.S. firms using a longitudinal panel data structure from 2006 to 2012. It utilizes a linear dynamic panel data estimation methodology for its hypotheses analyses. Results confirm the hypotheses proposed in the study.",,,Marcelo J. Alvarado-Vargas,https://openalex.org/A5029458487,https://orcid.org/0000-0002-4961-6602,US,Florida International University,https://openalex.org/I19700959,True,,,9,https://openalex.org/I19700959,The Mediating Effect of Innovation on the Relationship between Corporate Reputation and Performance in U.S. Firms,https://doi.org/10.25148/etd.fi13080721,,,,False,en,True,gold,,,,,,,Corporate Identity and Reputation,2013-05-24,2013,dissertation
https://openalex.org/W4313272296,"The implications of non-market strategies have gained considerable attention in recent international business and strategy research. However, an in-depth understanding of these strategies and their underpinning mechanisms in platform-based international new ventures (INVs) remains underexplored. To close this gap, this study investigates the drivers and performance outcomes of non-market strategies embraced by internationalizing platform-based firms. We propose that non-market strategies mediate the relationship between managerial competencies and international performance. We also theorize that perceived domestic institutional voids (PDIVs) would have a full strengthening effect on the proposed model. We tested our conceptualization using a unique sample comprising 181 platform-based INVs whose headquarters are based in an institutionally precarious sub-Saharan African country-Ghana. While the results confirm most of our predictions, counterintuitively, our analysis provides no support for the moderating effect of PDIVs on the relationship between non-market strategies and international performance. Together, these findings offer important theoretical and practical implications for the IB and strategy research, especially for platform-based INVs.",3430,3430,Francis Donbesuur|Nadia Zahoor|Omar Al‐Tabbaa|Samuel Adomako|Shlomo Y. Tarba,https://openalex.org/A5042189499|https://openalex.org/A5011506636|https://openalex.org/A5089829743|https://openalex.org/A5024496075|https://openalex.org/A5076666054,https://orcid.org/0000-0003-3793-802X|https://orcid.org/0000-0002-8922-3811|https://orcid.org/0000-0003-2669-4576|https://orcid.org/0000-0002-7139-0988|https://orcid.org/0000-0002-1919-084X,GB|FI|GB|GB|GB|GB,University of Leicester|University of Vaasa|Queen Mary University of London|University of Leeds|University of Birmingham|University of Birmingham,https://openalex.org/I153648349|https://openalex.org/I79765343|https://openalex.org/I166337079|https://openalex.org/I130828816|https://openalex.org/I79619799|https://openalex.org/I79619799,False|False|True|False|False,cc-by,0.95100079,18,https://openalex.org/I130828816,On the performance of platform-based international new ventures: The roles of non-market strategies and managerial competencies,https://doi.org/10.1016/j.intman.2022.101002,,4.6973,,False,en,True,hybrid,Journal of International Management,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S960608072,1075-4253,journal,Corporate Finance and Governance,2022-12-29,2022,article
https://openalex.org/W3186116254,"Previous research suggests that internationalization affects initial public offering (IPO) performance in the short term, but it less is known about the founders’ role in the relationship between internationalization and IPO performance. The objectives of this study were to investigate moderating effects of the founders’ role on the impact of internationalization on IPO performance of newly listed companies. The samples included 80 international firms listed in Thailand stock markets from 2013 to 2020. Multiple regression analysis was employed to test the effects of internationalization on IPO performance, and the PROCESS macro was applied to test the moderating effects. Founder CEO as a proxy of a founders’ role was a moderator variable where internationalization was a predictor variable and IPO underpricing, a proxy of IPO performance, was the outcome variable. The results revealed that internationalization demonstrated no statistically significant effect on IPO underpricing. A non-founder CEO had a moderating effect on the influence of internationalization on IPO underpricing, whereas a founder CEO revealed no moderating effect. Specifically, internationalization had a negative effect on IPO underpricing once an international firm had a non-founder CEO. A decrease in IPO underpricing of international firm is clearly explained by the results of this study.",1400,1400,Tharitsaya Kongkaew|Supa Tongkong|Sungworn Ngudgratoke,https://openalex.org/A5033274696|https://openalex.org/A5053061105|https://openalex.org/A5033540111,https://orcid.org/0000-0002-8167-2380||,TH|TH|TH,Rajamangala University of Technology|Rajamangala University of Technology|Sukhothai Thammathirat Open University,https://openalex.org/I10245363|https://openalex.org/I10245363|https://openalex.org/I60697786,False|True|False,cc-by,0.77147178,5,https://openalex.org/I10245363,Moderating Effects of Founders’ Role on the Influence of Internationalization on IPO Performance of Listed Companies in Thailand,https://doi.org/10.3390/ijfs9030037,Rajamangala University of Technology Thanyaburi,0.5938,,False,en,True,gold,International Journal of Financial Studies,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://openalex.org/S2764827305,2227-7072,journal,International Business and FDI,2021-07-23,2021,article
https://openalex.org/W2078119148,,3920,,Xinming He|Yingqi Wei,https://openalex.org/A5059681849|https://openalex.org/A5070256097,https://orcid.org/0000-0003-4575-938X|https://orcid.org/0000-0003-2556-880X,CN|GB|GB,Newcastle University|Xiamen University|University of York,https://openalex.org/I84884186|https://openalex.org/I191208505|https://openalex.org/I52099693,True|False,,0.26199523,10,https://openalex.org/I191208505|https://openalex.org/I84884186,Linking market orientation to international market selection and international performance,https://doi.org/10.1016/j.ibusrev.2010.10.003,,0.0,,False,en,True,green,International Business Review,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S23343376,0969-5931,journal,International Business and FDI,2010-11-21,2010,article
https://openalex.org/W3216180464,,4130,,Christian Geisler Asmussen|Niron Hashai|Andrew Delios,https://openalex.org/A5064629273|https://openalex.org/A5052137268|https://openalex.org/A5089163702,https://orcid.org/0000-0002-4334-8141|https://orcid.org/0000-0002-3524-3614|https://orcid.org/0000-0002-6791-227X,GB|GB|SG,King's College London|King's College School|University of Manchester|National University of Singapore,https://openalex.org/I183935753|https://openalex.org/I4210119896|https://openalex.org/I28407311|https://openalex.org/I165932596,False|True|False,cc-by-nc-nd,0.86126855,11,https://openalex.org/I28407311,The coevolution of international scope and technological knowledge in MNCs,https://doi.org/10.1016/j.jwb.2021.101285,,1.3856,,False,en,True,green,Journal of World Business,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S143995394,1090-9516,journal,International Business and FDI,2021-11-19,2021,article
https://openalex.org/W4407994773,"In this editorial for the Special Issue of <em>International Business Review</em>, we examine research on born global firms (BGs), international new ventures (INVs), and international entrepreneurship (IE). This issue marks the 30th and 20th anniversaries, respectively, of the seminal works by Oviatt and McDougall (1994) and Knight and Cavusgil (2004). BGs and INVs represent enterprising firms that begin internationalizing at or near their founding. IE emphasizes proactive, innovative, and risk-seeking behaviours that identify and exploit international opportunities to achieve superior international performance. After examining research on BGs, INVs and IE since 1994, we explore how recent phenomena have altered the international business (IB) environment and the impact that these shifts have had on early internationalizing firms. We then introduce and summarize the articles in this special issue. We conclude by proposing potential themes and theoretical perspectives for future research in this distinctive area of IB. <br>",3920,3920,Gary Knight|Zaheer Khan|Niina Nummela,https://openalex.org/A5044270621|https://openalex.org/A5003071337|https://openalex.org/A5007042558,https://orcid.org/0000-0003-4793-1200|https://orcid.org/0000-0001-5538-3123|https://orcid.org/0000-0002-2066-984X,||,,,True|False|False,cc-by,0.9864035,9,,"Born globals, international new ventures, and international entrepreneurship: Reflections and a research agenda",https://doi.org/10.1016/j.ibusrev.2025.102421,,15.5836,,False,en,True,hybrid,International Business Review,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S23343376,0969-5931,journal,International Business and FDI,2025-02-27,2025,article
https://openalex.org/W2789944293,"Abstract In this paper, we study the export performance determinants of firms in selected MENA countries, both jointly and separately, as well as compare them with the performance of firms from countries in Central and Eastern Europe (CEE). The analysis is based on information about individual firms found in the European Bank for Reconstruction and Development (EBRD) and World Bank Business Environment and Enterprise Performance Survey (BEEPS) V database, covering the period 2011-2014. We estimate the probability of exports, while controlling for country- and sector-specific effects, using the probit model. We find that, in both groups of countries, similar variables affect firm export performance. Our empirical results obtained for Middle East and North Africa (MENA) and CEE countries indicate that the probability of exporting is positively related to the level of productivity, firm size, spending on research and development (R&amp;D), the share of university graduates in productive employment and the internationalization of firms. State ownership and the perception of corruption by firms are mostly not statistically significant. The results obtained for the two groups of countries are statistically not very different, but enough to have some policy implications, while results for particular countries and subgroups of countries reveal a large degree of heterogeneity.",,,Andrzej Cieślik|Jan Jakub Michałek|Alfred Tovias,https://openalex.org/A5041492901|https://openalex.org/A5059447243|https://openalex.org/A5077067154,https://orcid.org/0000-0002-7834-7384|https://orcid.org/0000-0002-2663-5974|https://orcid.org/0009-0002-7677-3117,PL|PL|IL,University of Warsaw|University of Warsaw|Hebrew University of Jerusalem,https://openalex.org/I4654613|https://openalex.org/I4654613|https://openalex.org/I197251160,False|True|False,,0.85493385,10,https://openalex.org/I4654613,"The Determinants of Export Performance of Firms in Selected MENA Countries: Comparison with CEE Countries, Israel and Turkey",https://doi.org/10.1515/ceej-2017-0009,European Commission,1.1696,,False,en,True,bronze,Central European Economic Journal,https://openalex.org/P4310313990,De Gruyter,https://openalex.org/S4210180889,2543-6821,journal,Global trade and economics,2017-12-01,2017,article
https://openalex.org/W4292485685,"This study investigates how interfirm networks affect firm performance through a multi-mediation model of innovation capability and exports in the context of high-tech industries in Indonesia as one of the emerging economies. As part of domestic and international business networks, the firm can benefit from various forms, such as being a supplier to another firm in the next value chain, learning external knowledge, resource sharing, and, in turn, increasing firm performance. However, there is no guarantee that firms engaging in the interfirm network will increase their performance through innovative capability and internationalization through exporting activities. This study utilizes the large and medium manufacturing industries 2017 dataset from an annual survey conducted by Statistics Indonesia. We created a total sample of 2,578 firms from 7 industries in Indonesia's high-tech industries based on two-digit International Standard Industrial Classification (ISIC) manufacturing industries. By employing Structural Equation Model (SEM) – Path Analysis, this study found that the interfirm network positively and significantly affects the firm's performance. Meanwhile, a significant but not unidirectional effect was found in the relationship between interfirm networks and innovation capability, as well as innovation capability on firm performance. Export plays an important role in improving the company's performance, either directly or as a mediator. However, the mediating effect of innovation capabilities and export activities on interfirm networks and firms' performance is much smaller than the direct effect of interfirm networks on firms' performance. Doi: 10.28991/HIJ-SP2022-03-05 Full Text: PDF",485,485,Noerlina|Tirta Nugraha Mursitama|Boto Simatupang|Agustinus Bandur,https://openalex.org/A5045632378|https://openalex.org/A5066777056|https://openalex.org/A5062057977|https://openalex.org/A5043344704,|https://orcid.org/0000-0002-0230-8864||https://orcid.org/0000-0002-6225-5418,ID|ID|ID|ID,Binus University|Binus University|Binus University|Binus University,https://openalex.org/I166073570|https://openalex.org/I166073570|https://openalex.org/I166073570|https://openalex.org/I166073570,True|False|False|False,cc-by,0.87177504,10,https://openalex.org/I166073570,The Importance of Interfirm Networks in Enhancing Innovation Capability and Exporting in High-Tech Industry,https://doi.org/10.28991/hij-sp2022-03-05,,1.858,,False,en,True,gold,HighTech and Innovation Journal,,,https://openalex.org/S4210194387,2723-9535,journal,Outsourcing and Supply Chain Management,2022-08-20,2022,article
https://openalex.org/W4226000736,"To alleviate the increasingly serious environmental problems, the environmental governance of relevant firms has received widespread attention. In this paper, based on panel data of Chinese listed firms from 2010–2019, we use the dynamic panel model to verify the non-linear relationship between internationalization and green innovation performance. The dynamic panel threshold model is also constructed to estimate the threshold effect of subsidies between internationalization and green innovation performance. The results show that there is a “U” relationship between internationalization and green innovation. Subsidies can help firms cross the inflection point earlier, and internationalization positively affects green innovation output only when the subsidy exceeds the threshold (16.994). Considering the heterogeneity issue, our study finds that the subsidy threshold for internationalization is bigger for state-owned, non-coastal enterprises, and enterprises with environmental information disclosure compared to other enterprises. In addition, when across the subsidy threshold, state-owned, non-coastal enterprises, and enterprises without environmental information disclosure are better able to stimulate green innovation output. This provides evidence and policy directions for other emerging developing countries.",2490,2490,Pengyu Chen,https://openalex.org/A5100317520,https://orcid.org/0000-0003-4584-2036,KR,Dankook University,https://openalex.org/I89015989,True,cc-by,0.88828347,6,https://openalex.org/I89015989,"Subsidized or Not, the Impact of Firm Internationalization on Green Innovation—Based on a Dynamic Panel Threshold Model",https://doi.org/10.3389/fenvs.2022.806999,,1.6679,,False,en,True,gold,Frontiers in Environmental Science,https://openalex.org/P4310320527,Frontiers Media,https://openalex.org/S2596204836,2296-665X,journal,"Energy, Environment, Economic Growth",2022-04-04,2022,article
https://openalex.org/W3082723108,"The present research focuses on whether the different combinations of the micro, small and medium-sized enterprises’ (SMEs) international scale and scope affect their international performance differently. The major purpose of this research is to study the paramount relationship between the SMEs’ international strategies and international performance. With a sample composed of 307 international SMEs, our empirical analysis defines three different strategic groups regarding the scale and scope of internationalization, that is, a high, medium and low international exposure of the firms. The scope, as an important international strategic dimension, is taken from two angles, the number of countries and the number of regional blocs where the firms operate. We assessed the strategic groups’ implications on the firms’ international performance. The latter was taken as a multidimensional construct composed of the financial, strategic and overall international performance respectively. We used the hierarchical regression analysis to test our hypotheses, and major results emerged. Higher levels of commitment with the international markets lead to better financial, strategic and overall international performances. These results are of utmost importance from the theoretical point of view and for the strategic decision-making of SMEs, opening new avenues for future studies.",1400,1400,Ângelo Miguel R. Cabral|Fernando Carvalho|José Vasconcelos Ferreira,https://openalex.org/A5037346695|https://openalex.org/A5041750031|https://openalex.org/A5067041465,|https://orcid.org/0000-0002-8527-3790|https://orcid.org/0000-0002-5577-8237,PT|PT|PT,University of Coimbra|University of Coimbra|University of Aveiro,https://openalex.org/I76903346|https://openalex.org/I76903346|https://openalex.org/I60858718,True|False|False,cc-by,0.87944857,11,https://openalex.org/I76903346,International Performance of SMEs’ International Strategic Groups,https://doi.org/10.3390/admsci10030065,Fundação para a Ciência e a Tecnologia,1.5703,,False,en,True,gold,Administrative Sciences,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://openalex.org/S2738355984,2076-3387,journal,International Business and FDI,2020-09-03,2020,article
